Author,Date,Headline,Graf,Graf ID,Year Won
Gene Weingarten,2007-04-08,Pearls Before Breakfast,There's nothing wrong with Myint's hearing. He had buds in his ear. He was listening to his iPod.,128,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"For many of us, the explosion in technology has perversely limited, not expanded, our exposure to new experiences. Increasingly, we get our news from sources that think as we already do. And with iPods, we hear what we already know; we program our own playlists.",129,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"The song that Calvin Myint was listening to was ""Just Like Heaven,"" by the British rock band The Cure. It's a terrific song, actually. The meaning is a little opaque, and the Web is filled with earnest efforts to deconstruct it. Many are far-fetched, but some are right on point: It's about a tragic emotional disconnect. A man has found the woman of his dreams but can't express the depth of his feeling for her until she's gone. It's about failing to see the beauty of what's plainly in front of your eyes.",130,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"""Yes, I saw the violinist,"" Jackie Hessian says, ""but nothing about him struck me as much of anything.""",131,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"You couldn't tell that by watching her. Hessian was one of those people who gave Bell a long, hard look before walking on. It turns out that she wasn't noticing the music at all.",132,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"""I really didn't hear that much,"" she said. ""I was just trying to figure out what he was doing there, how does this work for him, can he make much money, would it be better to start with some money in the case, or for it to be empty, so people feel sorry for you? I was analyzing it financially.""",133,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"What do you do, Jackie?",134,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"""I'm a lawyer in labor relations with the United States Postal Service. I just negotiated a national contract.""",135,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"The best seats in the house were upholstered. In the balcony, more or less. On that day, for $5, you'd get a lot more than just a nice shine on your shoes.",136,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"Only one person occupied one of those seats when Bell played. Terence Holmes is a consultant for the Department of Transportation, and he liked the music just fine, but it was really about a shoeshine: ""My father told me never to wear a suit with your shoes not cleaned and shined.""",137,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"Holmes wears suits often, so he is up in that perch a lot, and he's got a good relationship with the shoeshine lady. Holmes is a good tipper and a good talker, which is a skill that came in handy that day. The shoeshine lady was upset about something, and the music got her more upset. She complained, Holmes said, that the music was too loud, and he tried to calm her down.",138,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"Edna Souza is from Brazil. She's been shining shoes at L'Enfant Plaza for six years, and she's had her fill of street musicians there; when they play, she can't hear her customers, and that's bad for business. So she fights.",139,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"Souza points to the dividing line between the Metro property, at the top of the escalator, and the arcade, which is under control of the management company that runs the mall. Sometimes, Souza says, a musician will stand on the Metro side, sometimes on the mall side. Either way, she's got him. On her speed dial, she has phone numbers for both the mall cops and the Metro cops. The musicians seldom last long.",140,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,What about Joshua Bell?,141,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"He was too loud, too, Souza says. Then she looks down at her rag, sniffs. She hates to say anything positive about these damned musicians, but: ""He was pretty good, that guy. It was the first time I didn't call the police.""",142,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"Souza was surprised to learn he was a famous musician, but not that people rushed blindly by him. That, she said, was predictable. ""If something like this happened in Brazil, everyone would stand around to see. Not here.""",143,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"Souza nods sourly toward a spot near the top of the escalator: ""Couple of years ago, a homeless guy died right there. He just lay down there and died. The police came, an ambulance came, and no one even stopped to see or slowed down to look.",144,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"""People walk up the escalator, they look straight ahead. Mind your own business, eyes forward. Everyone is stressed. Do you know what I mean?""",145,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"What is this life if, full of care,",146,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,We have no time to stand and stare.,147,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"-- from ""Leisure,"" by W.H. Davies",148,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,Let's say Kant is right. Let's accept that we can't look at what happened on January 12 and make any judgment whatever about people's sophistication or their ability to appreciate beauty. But what about their ability to appreciate life?,149,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"We're busy. Americans have been busy, as a people, since at least 1831, when a young French sociologist named Alexis de Tocqueville visited the States and found himself impressed, bemused and slightly dismayed at the degree to which people were driven, to the exclusion of everything else, by hard work and the accumulation of wealth.",150,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"Not much has changed. Pop in a DVD of ""Koyaanisqatsi,"" the wordless, darkly brilliant, avant-garde 1982 film about the frenetic speed of modern life. Backed by the minimalist music of Philip Glass, director Godfrey Reggio takes film clips of Americans going about their daily business, but speeds them up until they resemble assembly-line machines, robots marching lockstep to nowhere. Now look at the video from L'Enfant Plaza, in fast-forward. The Philip Glass soundtrack fits it perfectly.",151,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"""Koyaanisqatsi"" is a Hopi word. It means ""life out of balance.""",152,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"In his 2003 book, Timeless Beauty: In the Arts and Everyday Life, British author John Lane writes about the loss of the appreciation for beauty in the modern world. The experiment at L'Enfant Plaza may be symptomatic of that, he said -- not because people didn't have the capacity to understand beauty, but because it was irrelevant to them.",153,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"""This is about having the wrong priorities,"" Lane said.",154,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,If we can't take the time out of our lives to stay a moment and listen to one of the best musicians on Earth play some of the best music ever written; if the surge of modern life so overpowers us that we are deaf and blind to something like that -- then what else are we missing?,155,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"That's what the Welsh poet W.H. Davies meant in 1911 when he published those two lines that begin this section. They made him famous. The thought was simple, even primitive, but somehow no one had put it quite that way before.",156,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"Of course, Davies had an advantage -- an advantage of perception. He wasn't a tradesman or a laborer or a bureaucrat or a consultant or a policy analyst or a labor lawyer or a program manager. He was a hobo.",157,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"The cultural hero of the day arrived at L'Enfant Plaza pretty late, in the unprepossessing figure of one John Picarello, a smallish man with a baldish head.",158,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"Picarello hit the top of the escalator just after Bell began his final piece, a reprise of ""Chaconne."" In the video, you see Picarello stop dead in his tracks, locate the source of the music, and then retreat to the other end of the arcade. He takes up a position past the shoeshine stand, across from that lottery line, and he will not budge for the next nine minutes.",159,2008
Gene Weingarten,2007-04-08,Pearls Before Breakfast,"Like all the passersby interviewed for this article, Picarello was stopped by a reporter after he left the building, and was asked for his phone number. Like everyone, he was told only that this was to be an article about commuting. When he was called later in the day, like everyone else, he was first asked if anything unusual had happened to him on his trip into work. Of the more than 40 people contacted, Picarello was the only one who immediately mentioned the violinist.",160,2008
